time,frequency,confidence
10.730,114.675,0.164776
10.740,114.762,0.356352
10.750,114.437,0.578161
10.760,115.283,0.797153
10.770,115.115,0.713313
10.780,116.231,0.353102
10.790,120.128,0.313847
10.800,119.837,0.165457
10.810,114.329,0.151423
10.820,122.229,0.274549
10.830,131.767,0.317270
10.840,125.248,0.292258
10.850,123.821,0.222062
10.860,121.663,0.304680
10.870,122.420,0.292827
10.880,126.628,0.191609
10.890,129.521,0.312148
10.900,127.180,0.321998
10.910,126.484,0.303152
10.920,116.606,0.150956
10.930,116.286,0.164024
10.940,115.178,0.269960
10.950,113.978,0.281664
10.960,113.116,0.336944
10.970,111.994,0.290604
10.980,116.004,0.208392
10.990,128.217,0.561797
11.000,138.717,0.740009
11.010,146.590,0.651340
11.020,159.192,0.287374
11.030,168.773,0.365982
11.040,169.888,0.175049
11.050,165.802,0.198938
11.060,157.127,0.203127
11.070,147.927,0.388735
11.080,140.327,0.227767
11.090,129.727,0.275804
11.100,123.030,0.191325
11.110,117.551,0.275058
11.120,116.061,0.451494
11.130,116.613,0.386178
11.140,118.247,0.331969
11.150,118.278,0.237089
11.160,118.477,0.477698
11.170,117.640,0.632095
11.180,115.726,0.617190
11.190,114.499,0.581878
11.200,114.638,0.580330
11.210,114.735,0.465100
11.220,115.452,0.635531
11.230,116.233,0.482282
11.240,128.231,0.383918
11.250,148.526,0.389599
11.260,166.624,0.465862
11.270,180.862,0.494732
11.280,179.963,0.295401
11.290,183.320,0.223043
11.300,194.348,0.142808
11.310,220.603,0.249584
11.320,231.999,0.280127
11.330,231.012,0.457826
11.340,231.049,0.633939
11.350,230.077,0.669475
11.360,230.594,0.663090
11.370,230.286,0.562832
11.380,232.601,0.487266
11.390,230.792,0.376055
11.400,231.221,0.093078
11.410,209.895,0.312795
11.420,180.479,0.482130
11.430,165.182,0.341953
11.440,139.601,0.275250
11.450,124.582,0.245234
11.460,125.185,0.130329
11.470,121.528,0.241061
11.480,114.638,0.189711
11.490,114.115,0.376438
11.500,122.763,0.333351
11.510,132.695,0.171025
11.520,133.903,0.326005
11.530,134.089,0.169341
11.540,133.158,0.280580
11.550,118.186,0.200465
11.560,117.076,0.288231
11.570,115.572,0.230719
11.580,115.253,0.276579
11.590,115.986,0.283070
11.600,117.074,0.273936
11.610,115.542,0.181340
11.620,112.769,0.482766
11.630,123.656,0.283175
11.640,139.918,0.127563
11.650,157.614,0.263936
11.660,170.214,0.209393
11.670,176.679,0.431146
11.680,174.882,0.489913
11.690,174.833,0.177861
11.700,168.519,0.234909
11.710,169.681,0.150390
11.720,173.394,0.217934
11.730,174.811,0.316095
11.740,174.906,0.362444
11.750,175.032,0.184346
11.760,165.470,0.206141
11.770,148.137,0.350060
11.780,139.772,0.334518
11.790,123.876,0.385971
11.800,115.719,0.242050
11.810,115.949,0.117846
11.820,115.717,0.156777
11.830,113.778,0.267120
11.840,113.515,0.050800
11.850,113.412,0.080037
11.860,114.114,0.209127
11.870,114.567,0.375953
11.880,115.994,0.522097
11.890,116.091,0.320310
11.900,116.185,0.476928
11.910,116.671,0.367111
11.920,118.124,0.443749
11.930,136.973,0.321306
11.940,150.957,0.360062
11.950,152.225,0.548568
11.960,153.260,0.517581
11.970,153.604,0.316738
11.980,152.925,0.277304
11.990,154.565,0.267108
12.000,167.045,0.122648
12.010,178.371,0.358585
12.020,177.149,0.441012
12.030,174.318,0.534015
12.040,169.228,0.539785
12.050,171.237,0.388266
12.060,174.557,0.233309
12.070,182.463,0.338129
12.080,183.134,0.237785
12.090,180.899,0.223505
12.100,182.398,0.265432
12.110,188.403,0.269844
12.120,188.162,0.269304
12.130,208.112,0.189203
12.140,211.293,0.150106
12.150,215.748,0.257459
12.160,224.436,0.146729
12.170,228.411,0.219116
12.180,226.700,0.239980
12.190,214.701,0.241767
12.200,219.821,0.409474
12.210,222.283,0.330631
12.220,217.223,0.431240
12.230,201.268,0.520348
12.240,190.164,0.391293
12.250,175.130,0.137116
12.260,167.844,0.187056
12.270,155.191,0.196559
12.280,145.607,0.141371
12.290,138.419,0.129973
12.300,138.572,0.122222
12.310,134.977,0.125236
12.320,140.150,0.127125
12.330,154.168,0.235858
12.340,171.506,0.336485
12.350,193.541,0.102254
12.360,212.829,0.252916
12.370,211.137,0.719410
12.380,209.974,0.850914
12.390,209.521,0.893562
12.400,208.792,0.926342
12.410,207.835,0.943557
12.420,207.427,0.938940
12.430,206.671,0.924474
12.440,206.297,0.928527
12.450,206.593,0.936700
12.460,207.185,0.930006
12.470,207.395,0.900445
12.480,227.454,0.853041
12.490,265.735,0.831086
12.500,302.167,0.846182
12.510,328.453,0.731024
12.520,373.431,0.763312
12.530,414.516,0.730925
12.540,414.214,0.829976
12.550,414.431,0.824074
12.560,414.772,0.763037
12.570,415.122,0.805715
12.580,415.198,0.797471
12.590,415.478,0.811415
12.600,415.883,0.858210
12.610,415.919,0.886982
12.620,416.245,0.881122
12.630,415.788,0.896939
12.640,415.596,0.876440
12.650,415.622,0.887566
12.660,415.909,0.896832
12.670,417.175,0.881271
12.680,418.510,0.874840
12.690,419.576,0.874962
12.700,420.653,0.893586
12.710,420.724,0.905075
12.720,420.611,0.900548
12.730,421.280,0.918381
12.740,420.700,0.904249
12.750,420.253,0.891427
12.760,419.531,0.861675
12.770,418.469,0.860293
12.780,417.846,0.898857
12.790,418.212,0.889077
12.800,418.473,0.892929
12.810,418.831,0.873720
12.820,419.627,0.821876
12.830,420.101,0.852931
12.840,420.202,0.838411
12.850,419.966,0.836059
12.860,419.524,0.805186
12.870,419.927,0.767599
12.880,419.818,0.738514
12.890,419.765,0.789508
12.900,419.278,0.791435
12.910,418.389,0.828788
12.920,417.564,0.844049
12.930,416.902,0.842474
12.940,416.483,0.854926
12.950,415.730,0.864449
12.960,415.423,0.847671
12.970,414.973,0.815867
12.980,415.167,0.808716
12.990,415.372,0.853281
13.000,415.194,0.782429
13.010,414.644,0.699831
13.020,415.017,0.598475
13.030,415.121,0.543066
13.040,415.101,0.736547
13.050,414.598,0.765428
13.060,414.901,0.666211
13.070,414.545,0.706595
13.080,415.365,0.736449
13.090,415.566,0.771936
13.100,415.165,0.724710
13.110,414.930,0.683244
13.120,414.959,0.735157
13.130,414.705,0.744637
13.140,414.253,0.759072
13.150,414.943,0.810177
13.160,414.913,0.769564
13.170,414.373,0.707897
13.180,414.373,0.659552
13.190,415.251,0.599964
13.200,415.474,0.509257
13.210,415.262,0.733084
13.220,415.204,0.708049
13.230,414.687,0.688070
13.240,415.182,0.715406
13.250,415.182,0.770233
13.260,415.600,0.670245
13.270,415.304,0.660267
13.280,415.453,0.578198
13.290,415.220,0.523140
13.300,414.905,0.426743
13.310,414.762,0.536654
13.320,415.120,0.558205
13.330,415.176,0.556095
13.340,414.657,0.613376
13.350,414.591,0.556644
13.360,414.424,0.673985
13.370,414.298,0.635243
13.380,414.145,0.773995
13.390,414.579,0.536254
13.400,414.874,0.597637
13.410,414.670,0.689904
13.420,415.592,0.595363
13.430,415.801,0.415377
13.440,415.477,0.468486
13.450,415.464,0.329141
13.460,415.416,0.399497
13.470,415.453,0.556534
13.480,415.675,0.634339
13.490,415.543,0.511674
13.500,415.385,0.504675
13.510,415.529,0.623205
13.520,415.636,0.526921
13.530,415.787,0.550935
13.540,415.099,0.488766
13.550,415.994,0.536996
13.560,415.870,0.730838
13.570,415.916,0.645510
13.580,416.296,0.662315
13.590,417.496,0.550873
13.600,419.355,0.462111
13.610,420.371,0.663388
13.620,422.044,0.811717
13.630,421.351,0.765387
13.640,421.383,0.751656
13.650,420.978,0.683123
13.660,421.188,0.452611
13.670,420.899,0.382403
13.680,421.023,0.615403
13.690,420.988,0.655609
13.700,421.541,0.722403
13.710,421.090,0.697831
13.720,421.244,0.665037
13.730,420.701,0.782337
13.740,421.531,0.766393
13.750,421.673,0.796696
13.760,421.932,0.812163
13.770,420.997,0.873491
13.780,421.786,0.856023
13.790,421.989,0.761348
13.800,423.026,0.633756
13.810,421.096,0.517061
13.820,422.541,0.586153
13.830,409.025,0.595771
13.840,364.628,0.654082
13.850,339.792,0.536846
13.860,319.688,0.617432
13.870,289.055,0.388958
13.880,279.242,0.470689
13.890,259.458,0.338136
13.900,242.377,0.318670
13.910,218.121,0.497044
13.920,208.122,0.608020
13.930,188.385,0.629106
13.940,179.532,0.710424
13.950,164.360,0.599446
13.960,145.165,0.434332
13.970,136.955,0.362303
13.980,138.630,0.622013
13.990,139.526,0.543649
14.000,140.033,0.477359
14.010,139.289,0.740610
14.020,138.967,0.841297
14.030,138.528,0.828341
14.040,139.217,0.702359
14.050,139.440,0.569423
14.060,139.208,0.491865
14.070,139.111,0.491989
14.080,138.914,0.394773
14.090,140.090,0.451489
14.100,140.707,0.538144
14.110,155.499,0.297972
14.120,172.467,0.115370
14.130,183.972,0.071821
14.140,203.800,0.240382
14.150,232.314,0.306827
14.160,242.048,0.508546
14.170,242.445,0.666988
14.180,239.359,0.777774
14.190,238.757,0.809585
14.200,238.947,0.837844
14.210,240.457,0.695996
14.220,244.607,0.378393
14.230,243.408,0.264072
14.240,240.119,0.360054
14.250,237.613,0.054638
14.260,254.512,0.171930
14.270,282.248,0.093096
14.280,314.120,0.139612
14.290,323.240,0.391724
14.300,354.307,0.217295
14.310,377.196,0.304533
14.320,379.192,0.723699
14.330,378.543,0.845420
14.340,378.219,0.885322
14.350,376.528,0.938237
14.360,373.486,0.884302
14.370,371.834,0.908398
14.380,371.135,0.862202
14.390,371.885,0.894954
14.400,373.853,0.868548
14.410,379.105,0.862365
14.420,386.831,0.810512
14.430,391.648,0.909553
14.440,393.210,0.864905
14.450,393.767,0.579083
14.460,392.856,0.566671
14.470,394.127,0.645863
14.480,397.626,0.909037
14.490,395.704,0.898328
14.500,391.855,0.823177
14.510,383.047,0.834132
14.520,381.235,0.911680
14.530,379.403,0.812117
14.540,375.108,0.777727
14.550,375.072,0.711916
14.560,376.498,0.710629
14.570,377.545,0.756733
14.580,376.004,0.830031
14.590,374.967,0.841547
14.600,378.424,0.827723
14.610,384.771,0.862318
14.620,389.980,0.862935
14.630,393.290,0.861551
14.640,397.280,0.758317
14.650,403.079,0.653478
14.660,408.977,0.717459
14.670,408.631,0.546174
14.680,402.756,0.389094
14.690,393.417,0.386957
14.700,387.737,0.495453
14.710,383.107,0.814855
14.720,382.765,0.875876
14.730,381.014,0.903698
14.740,379.154,0.846820
14.750,376.083,0.772804
14.760,372.413,0.744576
14.770,371.946,0.798269
14.780,370.837,0.765423
14.790,372.675,0.781786
14.800,373.632,0.751914
14.810,382.253,0.710954
14.820,389.552,0.655315
14.830,395.865,0.757643
14.840,397.955,0.825281
14.850,397.751,0.753204
14.860,396.597,0.608340
14.870,400.720,0.578296
14.880,404.016,0.713843
14.890,402.846,0.788803
14.900,399.157,0.713250
14.910,389.106,0.627424
14.920,383.290,0.763983
14.930,380.120,0.864428
14.940,378.608,0.846357
14.950,376.394,0.887991
14.960,373.419,0.885040
14.970,372.248,0.880741
14.980,371.902,0.891273
14.990,372.308,0.890078
15.000,377.613,0.808607
15.010,383.891,0.779302
15.020,389.069,0.725551
15.030,392.924,0.722281
15.040,394.897,0.625166
15.050,393.182,0.431136
15.060,389.588,0.427531
15.070,393.567,0.479633
15.080,395.652,0.405833
15.090,392.239,0.561694
15.100,391.328,0.720793
15.110,391.496,0.727060
15.120,390.078,0.775347
15.130,390.119,0.803103
15.140,388.775,0.742079
15.150,383.184,0.671948
15.160,379.818,0.811201
15.170,378.984,0.776577
15.180,379.128,0.790310
15.190,379.205,0.852037
15.200,379.170,0.815861
15.210,379.839,0.819636
15.220,379.173,0.751025
15.230,382.440,0.701373
15.240,387.177,0.680074
15.250,389.870,0.766928
15.260,392.617,0.851930
15.270,393.898,0.851687
15.280,398.002,0.781877
15.290,402.463,0.736571
15.300,406.968,0.645622
15.310,406.871,0.603716
15.320,407.082,0.640904
15.330,408.658,0.578260
15.340,408.057,0.469587
15.350,407.938,0.544565
15.360,409.309,0.534238
15.370,410.489,0.702644
15.380,412.244,0.793474
15.390,415.068,0.771902
15.400,414.019,0.650488
15.410,415.117,0.349422
15.420,414.551,0.380275
15.430,412.359,0.399394
15.440,412.931,0.344896
15.450,414.674,0.197770
15.460,414.729,0.333502
15.470,414.261,0.266129
15.480,415.589,0.378584
15.490,415.431,0.227774
15.500,394.847,0.157669
15.510,377.874,0.119518
15.520,377.314,0.105382
15.530,375.976,0.193643
15.540,378.808,0.153494
15.550,391.037,0.293055
15.560,405.793,0.288854
15.570,399.290,0.282913
15.580,396.004,0.144187
15.590,400.648,0.139011
15.600,400.186,0.174395
15.610,393.340,0.205095
15.620,382.273,0.110951
15.630,382.292,0.051683
15.640,367.811,0.051296
15.650,351.635,0.055277
15.660,332.926,0.082484
15.670,327.902,0.431669
15.680,332.087,0.684938
15.690,331.564,0.875605
15.700,331.730,0.920041
15.710,331.831,0.952049
15.720,331.462,0.966606
15.730,330.845,0.975528
15.740,330.576,0.973884
15.750,330.456,0.976298
15.760,330.174,0.974999
15.770,329.769,0.969296
15.780,329.409,0.963926
15.790,329.170,0.956852
15.800,328.971,0.947899
15.810,328.768,0.940298
15.820,328.604,0.941384
15.830,328.748,0.944795
15.840,328.860,0.945355
15.850,329.095,0.951568
15.860,329.343,0.958443
15.870,329.478,0.959785
15.880,329.641,0.961867
15.890,329.726,0.960325
15.900,329.684,0.961349
15.910,329.654,0.960636
15.920,329.592,0.959605
15.930,329.800,0.965137
15.940,329.653,0.959648
15.950,329.940,0.963536
15.960,329.819,0.956690
15.970,329.644,0.949158
15.980,329.297,0.935698
15.990,329.043,0.924753
16.000,329.003,0.926459
16.010,329.070,0.926468
16.020,329.063,0.931298
16.030,329.099,0.925929
16.040,328.434,0.925094
16.050,328.206,0.938763
16.060,327.856,0.944723
16.070,328.042,0.944614
16.080,327.995,0.941904
16.090,327.683,0.943174
16.100,327.584,0.938509
16.110,327.487,0.941662
16.120,327.356,0.943592
16.130,327.118,0.940699
16.140,327.084,0.930763
16.150,326.946,0.924259
16.160,326.635,0.914662
16.170,326.572,0.902890
16.180,326.034,0.893795
16.190,325.594,0.885651
16.200,325.536,0.890930
16.210,325.641,0.894804
16.220,325.197,0.864495
16.230,325.080,0.879753
16.240,324.291,0.893407
16.250,323.119,0.903512
16.260,320.764,0.873746
16.270,316.666,0.909320
16.280,314.544,0.929696
16.290,313.423,0.949859
16.300,312.818,0.962795
16.310,311.409,0.949436
16.320,311.152,0.935718
16.330,311.463,0.942390
16.340,313.730,0.869615
16.350,319.177,0.813695
16.360,324.981,0.836942
16.370,322.796,0.579754
16.380,295.431,0.305156
16.390,275.772,0.780310
16.400,275.112,0.909931
16.410,275.452,0.948890
16.420,275.962,0.950560
16.430,276.894,0.950387
16.440,277.208,0.961865
16.450,277.499,0.958815
16.460,277.655,0.962525
16.470,277.413,0.963913
16.480,277.065,0.961674
16.490,276.669,0.954766
16.500,276.313,0.939931
16.510,276.409,0.945910
16.520,276.269,0.937708
16.530,276.464,0.948104
16.540,276.517,0.942749
16.550,276.713,0.948754
16.560,276.695,0.945069
16.570,276.793,0.944888
16.580,276.748,0.946764
16.590,276.778,0.943513
16.600,276.764,0.947299
16.610,276.727,0.940901
16.620,276.748,0.948713
16.630,276.767,0.944236
16.640,276.817,0.948622
16.650,276.749,0.944529
16.660,276.823,0.946983
16.670,276.716,0.943826
16.680,276.880,0.949234
16.690,276.802,0.948194
16.700,276.823,0.945340
16.710,276.659,0.945199
16.720,276.713,0.943714
16.730,276.690,0.947306
16.740,276.564,0.940344
16.750,276.606,0.944190
16.760,276.516,0.935299
16.770,276.626,0.945334
16.780,276.570,0.941392
16.790,276.601,0.942076
16.800,276.509,0.938506
16.810,276.695,0.944054
16.820,276.652,0.944814
16.830,276.707,0.945133
16.840,276.604,0.942268
16.850,276.715,0.945149
16.860,276.694,0.947733
16.870,276.672,0.945466
16.880,276.551,0.943423
16.890,276.618,0.937651
16.900,276.655,0.947577
16.910,276.630,0.942798
16.920,276.611,0.947102
16.930,276.570,0.940380
16.940,276.748,0.950154
16.950,276.788,0.948424
16.960,276.718,0.952943
16.970,276.595,0.944355
16.980,276.779,0.948383
16.990,276.740,0.951649
17.000,276.769,0.951689
17.010,276.447,0.944791
17.020,276.608,0.942641
17.030,276.561,0.948031
17.040,276.587,0.943401
17.050,276.518,0.947384
17.060,276.340,0.935218
17.070,276.354,0.939731
17.080,276.379,0.936442
17.090,276.370,0.941307
17.100,276.333,0.936553
17.110,276.324,0.934364
17.120,276.332,0.935088
17.130,276.514,0.939646
17.140,276.404,0.937870
17.150,276.453,0.934343
17.160,276.404,0.932818
17.170,276.424,0.928407
17.180,276.450,0.935124
17.190,276.557,0.934596
17.200,276.502,0.939765
17.210,276.545,0.934048
17.220,276.665,0.942391
17.230,276.680,0.937396
17.240,276.839,0.944747
17.250,276.657,0.943284
17.260,276.708,0.941864
17.270,276.662,0.943813
17.280,276.779,0.940277
17.290,276.750,0.943525
17.300,276.694,0.937804
17.310,276.628,0.941974
17.320,276.674,0.939168
17.330,276.746,0.944023
17.340,276.728,0.942206
17.350,276.631,0.935148
17.360,276.569,0.934598
17.370,276.766,0.936126
17.380,276.801,0.939124
17.390,276.787,0.940207
17.400,276.678,0.937604
17.410,276.751,0.939032
17.420,276.851,0.945874
17.430,276.881,0.940725
17.440,276.892,0.941675
17.450,276.883,0.935124
17.460,276.942,0.943349
17.470,276.919,0.939191
17.480,276.830,0.936182
17.490,276.840,0.931847
17.500,276.872,0.932738
17.510,276.891,0.934487
17.520,276.823,0.932038
17.530,276.817,0.931123
17.540,276.842,0.928006
17.550,276.806,0.935094
17.560,276.766,0.931022
17.570,276.817,0.937531
17.580,276.858,0.927236
17.590,276.881,0.939579
17.600,276.919,0.936510
17.610,277.021,0.934138
17.620,277.075,0.939642
17.630,277.185,0.941241
17.640,277.046,0.943683
17.650,276.938,0.936687
17.660,277.064,0.939162
17.670,277.058,0.934048
17.680,277.057,0.939061
17.690,276.954,0.936465
17.700,276.876,0.938516
17.710,276.972,0.927375
17.720,276.616,0.923200
17.730,276.571,0.907978
17.740,276.514,0.924884
17.750,276.482,0.908168
17.760,276.534,0.913549
17.770,276.575,0.922331
17.780,276.523,0.922429
17.790,276.488,0.926268
17.800,276.594,0.929010
17.810,276.656,0.932566
17.820,276.657,0.931067
17.830,276.552,0.929861
17.840,276.704,0.929939
17.850,276.701,0.932848
17.860,276.770,0.927314
17.870,276.754,0.941925
17.880,276.648,0.932351
17.890,276.624,0.929837
17.900,276.638,0.930788
17.910,276.581,0.934589
17.920,276.531,0.937223
17.930,276.461,0.928907
17.940,276.559,0.935053
17.950,276.357,0.921254
17.960,276.365,0.930677
17.970,276.327,0.907991
17.980,276.366,0.920313
17.990,276.623,0.925292
18.000,276.891,0.939612
18.010,277.405,0.945910
18.020,277.503,0.935648
18.030,277.525,0.930812
18.040,277.591,0.931332
18.050,277.631,0.944279
18.060,277.764,0.946303
18.070,277.718,0.944839
18.080,277.783,0.937190
18.090,277.648,0.945986
18.100,278.101,0.943199
18.110,277.528,0.937224
18.120,278.129,0.930509
18.130,278.058,0.921470
18.140,277.837,0.919045
18.150,277.714,0.918830
18.160,277.688,0.920246
18.170,277.240,0.922893
18.180,277.737,0.942032
18.190,277.590,0.931325
18.200,277.457,0.941550
18.210,277.316,0.935525
18.220,277.638,0.933334
18.230,278.286,0.943595
18.240,278.576,0.933136
18.250,278.287,0.936400
18.260,277.923,0.942588
18.270,277.921,0.937310
18.280,278.023,0.946897
18.290,278.341,0.938094
18.300,278.445,0.939377
18.310,278.208,0.930633
18.320,277.999,0.935072
18.330,277.908,0.930693
18.340,277.859,0.931455
18.350,278.064,0.906747
18.360,277.609,0.902372
18.370,277.040,0.859112
18.380,275.943,0.664556
18.390,273.233,0.441523
18.400,275.586,0.348826
18.410,274.246,0.561192
18.420,274.286,0.799069
18.430,275.099,0.870076
18.440,276.683,0.875755
18.450,277.515,0.944183
18.460,277.148,0.950526
18.470,277.161,0.957885
18.480,276.873,0.951345
18.490,276.690,0.942912
18.500,276.573,0.944875
18.510,276.607,0.945629
18.520,276.610,0.949475
18.530,276.766,0.955052
18.540,276.919,0.960051
18.550,276.921,0.965368
18.560,276.599,0.956684
18.570,276.563,0.959869
18.580,276.508,0.953710
18.590,276.609,0.960458
18.600,276.446,0.950424
18.610,276.375,0.952344
18.620,276.336,0.946158
18.630,276.337,0.949411
18.640,276.226,0.942650
18.650,276.147,0.945747
18.660,276.243,0.940625
18.670,276.475,0.947578
18.680,276.425,0.948261
18.690,276.487,0.946876
18.700,276.313,0.944464
18.710,276.375,0.940963
18.720,276.456,0.947800
18.730,276.437,0.944943
18.740,276.560,0.952953
18.750,276.587,0.950201
18.760,276.670,0.955670
18.770,276.686,0.953385
18.780,276.809,0.958084
18.790,276.603,0.949696
18.800,276.666,0.952550
18.810,276.531,0.947980
18.820,276.659,0.949666
18.830,276.563,0.949318
18.840,276.542,0.946999
18.850,276.542,0.949816
18.860,276.488,0.945297
18.870,276.621,0.952188
18.880,276.645,0.948942
18.890,276.623,0.951306
18.900,276.574,0.948497
18.910,276.746,0.956597
18.920,276.697,0.951852
18.930,276.939,0.959872
18.940,276.816,0.956932
18.950,276.769,0.957288
18.960,276.669,0.954170
18.970,276.877,0.957381
18.980,276.828,0.959295
18.990,276.737,0.955572
19.000,276.599,0.953050
19.010,276.673,0.948407
19.020,276.780,0.954229
19.030,276.794,0.951030
19.040,276.823,0.958121
19.050,276.606,0.945614
19.060,276.754,0.952300
19.070,276.754,0.951960
19.080,276.808,0.955600
19.090,276.622,0.950538
19.100,276.487,0.945009
19.110,276.548,0.949833
19.120,276.620,0.950126
19.130,276.493,0.947337
19.140,276.542,0.943793
19.150,276.375,0.942314
